,epoch,loss,acc,timestamp
58,58,0.5504595301065006,0.7986567982456141,2020-01-30-02:33
59,59,0.5447724875258771,0.8007127192982456,2020-01-30-02:33
60,60,0.5392328914450971,0.8018092105263158,2020-01-30-02:33
61,61,0.5338465211945668,0.8040021929824561,2020-01-30-02:33
62,62,0.528599340697391,0.8049616228070176,2020-01-30-02:33
63,63,0.5234705338483316,0.8068804824561403,2020-01-30-02:33
64,64,0.5184494082472826,0.8087993421052632,2020-01-30-02:33
65,65,0.5135377662485106,0.8101699561403509,2020-01-30-02:33
66,66,0.5087169987198553,0.8127741228070176,2020-01-30-02:33
67,67,0.5040081861968103,0.8144188596491229,2020-01-30-02:33
68,68,0.4994028750807047,0.8153782894736842,2020-01-30-02:33
69,69,0.4949205467444763,0.8171600877192983,2020-01-30-02:33
70,70,0.49054253359504957,0.8192160087719298,2020-01-30-02:33
71,71,0.48625728837622884,0.8205866228070176,2020-01-30-02:33
72,72,0.48206702508685884,0.8227796052631579,2020-01-30-02:33
73,73,0.47796605945679177,0.8244243421052632,2020-01-30-02:33
74,74,0.473943847084516,0.8263432017543859,2020-01-30-02:33
75,75,0.4700011129638082,0.8277138157894737,2020-01-30-02:33
76,76,0.46613712174197036,0.8285361842105263,2020-01-30-02:33
77,77,0.462357343501297,0.8294956140350878,2020-01-30-02:33
78,78,0.4586563429288697,0.8307291666666666,2020-01-30-02:33
79,79,0.4550298638641834,0.8326480263157895,2020-01-30-02:33
80,80,0.4514772502313319,0.8338815789473685,2020-01-30-02:33
81,81,0.4479992551761761,0.8353892543859649,2020-01-30-02:33
82,82,0.44457769663514274,0.8367598684210527,2020-01-30-02:33
83,83,0.44122056697348233,0.8386787280701754,2020-01-30-02:33
84,84,0.4379257689834687,0.8405975877192983,2020-01-30-02:33
85,85,0.4346873004381594,0.8423793859649122,2020-01-30-02:33
86,86,0.43149756270934614,0.8436129385964912,2020-01-30-02:33
87,87,0.4283668788378699,0.8451206140350878,2020-01-30-02:33
88,88,0.4252903406884064,0.8459429824561403,2020-01-30-02:33
89,89,0.4222662086157422,0.846765350877193,2020-01-30-02:33
90,90,0.4192973337413972,0.8478618421052632,2020-01-30-02:33
91,91,0.4163812537791959,0.8499177631578947,2020-01-30-02:33
92,92,0.41351439727045464,0.8508771929824561,2020-01-30-02:33
93,93,0.4106972801025238,0.8516995614035088,2020-01-30-02:33
94,94,0.4079247768804954,0.8523848684210527,2020-01-30-02:33
95,95,0.40520041785611394,0.8533442982456141,2020-01-30-02:33
96,96,0.4025166518986225,0.8543037280701754,2020-01-30-02:33
97,97,0.3998798024268788,0.8558114035087719,2020-01-30-02:33
98,98,0.39728402527735424,0.8567708333333334,2020-01-30-02:33
99,99,0.394725271729393,0.8571820175438597,2020-01-30-02:33
100,100,0.3922061415781316,0.858141447368421,2020-01-30-02:33
101,101,0.3897247551368517,0.8591008771929824,2020-01-30-02:33
102,102,0.38727609745406527,0.8603344298245614,2020-01-30-02:33
103,103,0.3848659417820735,0.8610197368421053,2020-01-30-02:33
104,104,0.38248809421304286,0.8618421052631579,2020-01-30-02:33
105,105,0.3801461739236848,0.8619791666666666,2020-01-30-02:33
106,106,0.3778324159875251,0.8628015350877193,2020-01-30-02:33
107,107,0.3755507162167576,0.8640350877192983,2020-01-30-02:33
108,108,0.3732987398837219,0.8645833333333334,2020-01-30-02:33
109,109,0.37107414797994126,0.8645833333333334,2020-01-30-02:33
110,110,0.3688812183395943,0.8656798245614035,2020-01-30-02:33
111,111,0.3667172275875744,0.8660910087719298,2020-01-30-02:33
112,112,0.3645769330558547,0.8670504385964912,2020-01-30-02:33
113,113,0.36246856998064014,0.8674616228070176,2020-01-30-02:33
114,114,0.3603889941433935,0.8678728070175439,2020-01-30-02:33
115,115,0.358334953463718,0.8691063596491229,2020-01-30-02:33
116,116,0.35630509332475957,0.8693804824561403,2020-01-30-02:33
117,117,0.35430212080347956,0.8704769736842105,2020-01-30-02:33
118,118,0.3523235910228993,0.8715734649122807,2020-01-30-02:33
119,119,0.35036165646293704,0.871984649122807,2020-01-30-02:33
120,120,0.34841964404474485,0.8730811403508771,2020-01-30-02:33
121,121,0.3464988635101339,0.8743146929824561,2020-01-30-02:33
122,122,0.3446021992141348,0.875,2020-01-30-02:33
123,123,0.3427312132583833,0.8758223684210527,2020-01-30-02:33
124,124,0.340885024738351,0.8763706140350878,2020-01-30-02:33
125,125,0.33905777374380514,0.8773300438596491,2020-01-30-02:33
126,126,0.33725030877905193,0.8777412280701754,2020-01-30-02:33
127,127,0.3354662410800525,0.8777412280701754,2020-01-30-02:33
128,128,0.3336978573025319,0.8781524122807017,2020-01-30-02:33
129,129,0.3319406876454881,0.8791118421052632,2020-01-30-02:33
130,130,0.3302084742391711,0.8800712719298246,2020-01-30-02:34
131,131,0.328492841442328,0.8800712719298246,2020-01-30-02:34
132,132,0.3267968400879845,0.8807565789473685,2020-01-30-02:34
133,133,0.32511524654303986,0.8821271929824561,2020-01-30-02:34
134,134,0.323446484911664,0.8828125,2020-01-30-02:34
135,135,0.3217919668868968,0.8834978070175439,2020-01-30-02:34
136,136,0.32015309999941993,0.8839089912280702,2020-01-30-02:34
137,137,0.31852649141658557,0.8852796052631579,2020-01-30-02:34
138,138,0.3169214933367217,0.8861019736842105,2020-01-30-02:34
139,139,0.3153281070357352,0.8863760964912281,2020-01-30-02:34
140,140,0.313754699519721,0.8874725877192983,2020-01-30-02:34
141,141,0.3121951612962508,0.8881578947368421,2020-01-30-02:34
142,142,0.3106483749702181,0.8884320175438597,2020-01-30-02:34
143,143,0.30911938941694406,0.8884320175438597,2020-01-30-02:34
144,144,0.3075986137989451,0.8895285087719298,2020-01-30-02:34
145,145,0.3060927999557176,0.8899396929824561,2020-01-30-02:34
146,146,0.3046016331247397,0.8910361842105263,2020-01-30-02:34
147,147,0.303123712780673,0.891858552631579,2020-01-30-02:34
148,148,0.3016552340133083,0.8917214912280702,2020-01-30-02:34
149,149,0.30019782607345596,0.8922697368421053,2020-01-30-02:34
150,150,0.298749520749736,0.8933662280701754,2020-01-30-02:34
151,151,0.2973124008266288,0.893640350877193,2020-01-30-02:34
152,152,0.2958875997768094,0.8945997807017544,2020-01-30-02:34
153,153,0.2944701984197947,0.8956962719298246,2020-01-30-02:34
154,154,0.29306905377623543,0.8965186403508771,2020-01-30-02:34
155,155,0.29167551189056484,0.8970668859649122,2020-01-30-02:34
156,156,0.2902871970589714,0.8973410087719298,2020-01-30-02:34
157,157,0.2889124779398308,0.8980263157894737,2020-01-30-02:34
158,158,0.2875482839238095,0.8987116228070176,2020-01-30-02:34
159,159,0.28619835287610296,0.8991228070175439,2020-01-30-02:34
160,160,0.2848577679690431,0.899671052631579,2020-01-30-02:34
161,161,0.2835264956178307,0.9002192982456141,2020-01-30-02:34
162,162,0.2822049079675293,0.9007675438596491,2020-01-30-02:34
163,163,0.28089049546734285,0.9010416666666666,2020-01-30-02:34
164,164,0.2795874399435298,0.9022752192982456,2020-01-30-02:34
165,165,0.27829666685705123,0.9029605263157895,2020-01-30-02:34
166,166,0.277015113294239,0.9036458333333334,2020-01-30-02:34
167,167,0.27575113995229467,0.9039199561403509,2020-01-30-02:34
168,168,0.2744929271897203,0.9040570175438597,2020-01-30-02:34
169,169,0.27324152882455993,0.905016447368421,2020-01-30-02:34
170,170,0.2719999870996138,0.9058388157894737,2020-01-30-02:34
171,171,0.2707709725496866,0.9067982456140351,2020-01-30-02:34
172,172,0.2695549467451903,0.9066611842105263,2020-01-30-02:34
173,173,0.26834424601647217,0.907483552631579,2020-01-30-02:34
174,174,0.2671407540716852,0.9080317982456141,2020-01-30-02:34
175,175,0.2659428709864682,0.9088541666666666,2020-01-30-02:34
176,176,0.2647492883751463,0.909265350877193,2020-01-30-02:34
177,177,0.26356698013229396,0.9095394736842105,2020-01-30-02:34
178,178,0.26239580024041953,0.9099506578947368,2020-01-30-02:34
179,179,0.26122822989546285,0.9103618421052632,2020-01-30-02:34
180,180,0.2600681571628931,0.911047149122807,2020-01-30-02:34
181,181,0.2589238311262115,0.9115953947368421,2020-01-30-02:34
182,182,0.25778497237989906,0.9118695175438597,2020-01-30-02:34
183,183,0.2566558853968194,0.9118695175438597,2020-01-30-02:34
184,184,0.2555277622611213,0.9121436403508771,2020-01-30-02:34
185,185,0.25440586071355237,0.9124177631578947,2020-01-30-02:34
186,186,0.2532853920221035,0.9124177631578947,2020-01-30-02:34
187,187,0.2521710584855132,0.9129660087719298,2020-01-30-02:34
188,188,0.25106380177915033,0.9136513157894737,2020-01-30-02:34
189,189,0.24996755396734857,0.9139254385964912,2020-01-30-02:34
190,190,0.24888374008189298,0.9140625,2020-01-30-02:34
191,191,0.24781378714588323,0.9147478070175439,2020-01-30-02:34
192,192,0.24675259926446239,0.9148848684210527,2020-01-30-02:34
193,193,0.24569448584020792,0.9151589912280702,2020-01-30-02:34
194,194,0.24464353726229124,0.915296052631579,2020-01-30-02:34
195,195,0.24359641714315666,0.9155701754385965,2020-01-30-02:34
196,196,0.242558927655122,0.9162554824561403,2020-01-30-02:34
197,197,0.2415258095726338,0.9165296052631579,2020-01-30-02:34
198,198,0.24049398562515548,0.9174890350877193,2020-01-30-02:34
199,199,0.23946691649300128,0.9180372807017544,2020-01-30-02:34
200,200,0.2384475391253976,0.9187225877192983,2020-01-30-02:34
201,201,0.23743341503493293,0.9191337719298246,2020-01-30-02:34
202,202,0.23642453701815389,0.9196820175438597,2020-01-30-02:34
203,203,0.23542509460311153,0.9199561403508771,2020-01-30-02:34
204,204,0.2344353417937415,0.9203673245614035,2020-01-30-02:34
205,205,0.23345520316108473,0.9202302631578947,2020-01-30-02:34
206,206,0.23248255875047394,0.9207785087719298,2020-01-30-02:34
207,207,0.23152024230691032,0.9210526315789473,2020-01-30-02:34
208,208,0.23056040751939771,0.9213267543859649,2020-01-30-02:34
209,209,0.2296107236577786,0.9217379385964912,2020-01-30-02:34
210,210,0.22866705780758997,0.9221491228070176,2020-01-30-02:34
211,211,0.22773243559589773,0.9228344298245614,2020-01-30-02:34
212,212,0.22680625935563034,0.923108552631579,2020-01-30-02:34
213,213,0.22588263373013193,0.9232456140350878,2020-01-30-02:34
214,214,0.22496867470296197,0.9232456140350878,2020-01-30-02:34
215,215,0.22405812013771778,0.9240679824561403,2020-01-30-02:34
216,216,0.22315922550746778,0.9246162280701754,2020-01-30-02:34
217,217,0.22226750776947787,0.924890350877193,2020-01-30-02:34
218,218,0.22138296637434937,0.9251644736842105,2020-01-30-02:34
219,219,0.2205034089172586,0.9251644736842105,2020-01-30-02:34
220,220,0.21963041640099204,0.9253015350877193,2020-01-30-02:34
221,221,0.21876550678739717,0.9253015350877193,2020-01-30-02:34
222,222,0.21790594175425276,0.9258497807017544,2020-01-30-02:34
223,223,0.21705330526783018,0.9262609649122807,2020-01-30-02:34
224,224,0.21620779575702423,0.926672149122807,2020-01-30-02:34
225,225,0.2153685841313155,0.9269462719298246,2020-01-30-02:34
226,226,0.21453374926217325,0.9272203947368421,2020-01-30-02:34
227,227,0.2137067449920435,0.9274945175438597,2020-01-30-02:34
228,228,0.2128821186120867,0.9281798245614035,2020-01-30-02:34
229,229,0.21206262684937796,0.9285910087719298,2020-01-30-02:35
230,230,0.21125094025199742,0.9291392543859649,2020-01-30-02:35
231,231,0.21044568651511023,0.9295504385964912,2020-01-30-02:35
232,232,0.20964649090494372,0.9300986842105263,2020-01-30-02:35
233,233,0.20885395771811568,0.9305098684210527,2020-01-30-02:35
234,234,0.20806580473333924,0.9307839912280702,2020-01-30-02:35
235,235,0.20728252272186964,0.9306469298245614,2020-01-30-02:35
236,236,0.206503208216051,0.930921052631579,2020-01-30-02:35
237,237,0.20573006511110356,0.9311951754385965,2020-01-30-02:35
238,238,0.20496225047431754,0.9314692982456141,2020-01-30-02:35
239,239,0.20419956872284642,0.9313322368421053,2020-01-30-02:35
240,240,0.20343844395073687,0.9317434210526315,2020-01-30-02:35
241,241,0.20268343753495924,0.9318804824561403,2020-01-30-02:35
242,242,0.20193253397500435,0.9325657894736842,2020-01-30-02:35
243,243,0.2011885192508711,0.932702850877193,2020-01-30-02:35
244,244,0.20044959813005112,0.932702850877193,2020-01-30-02:35
245,245,0.19971297537037908,0.9329769736842105,2020-01-30-02:35
246,246,0.19898215051752663,0.9329769736842105,2020-01-30-02:35
247,247,0.1982575561146644,0.9328399122807017,2020-01-30-02:35
248,248,0.1975382663352464,0.9329769736842105,2020-01-30-02:35
249,249,0.19682378803784223,0.9328399122807017,2020-01-30-02:35
250,250,0.19611273631310547,0.9329769736842105,2020-01-30-02:35
251,251,0.1954072008242324,0.9335252192982456,2020-01-30-02:35
252,252,0.19470721743531166,0.9340734649122807,2020-01-30-02:35
253,253,0.19401087287788918,0.934484649122807,2020-01-30-02:35
254,254,0.19331959761033782,0.9347587719298246,2020-01-30-02:35
255,255,0.19263169207414121,0.9348958333333334,2020-01-30-02:35
256,256,0.1919485934174685,0.9350328947368421,2020-01-30-02:35
257,257,0.19126918970754272,0.9351699561403509,2020-01-30-02:35
258,258,0.19059469905557325,0.9354440789473685,2020-01-30-02:35
259,259,0.18992288727435822,0.9357182017543859,2020-01-30-02:35
260,260,0.1892556592478956,0.9355811403508771,2020-01-30-02:35
261,261,0.18859459808721257,0.9359923245614035,2020-01-30-02:35
262,262,0.18793729108170068,0.936266447368421,2020-01-30-02:35
263,263,0.18728555025218316,0.936266447368421,2020-01-30-02:35
264,264,0.18663825347239413,0.9365405701754386,2020-01-30-02:35
265,265,0.18599350631018496,0.9364035087719298,2020-01-30-02:35
266,266,0.18535285796091908,0.9368146929824561,2020-01-30-02:35
267,267,0.18471576238159304,0.9370888157894737,2020-01-30-02:35
268,268,0.18408225561755612,0.9372258771929824,2020-01-30-02:35
269,269,0.18345203382583955,0.9373629385964912,2020-01-30-02:35
270,270,0.18282596886223346,0.9373629385964912,2020-01-30-02:35
271,271,0.18220325937931703,0.9376370614035088,2020-01-30-02:35
272,272,0.18158590125089527,0.9379111842105263,2020-01-30-02:35
273,273,0.18097107689378358,0.9380482456140351,2020-01-30-02:35
274,274,0.1803627016621217,0.9381853070175439,2020-01-30-02:35
275,275,0.17975463353305762,0.9388706140350878,2020-01-30-02:35
276,276,0.17914970882294143,0.9390076754385965,2020-01-30-02:35
277,277,0.17854663020861744,0.9390076754385965,2020-01-30-02:35
278,278,0.17794816752052212,0.9394188596491229,2020-01-30-02:35
279,279,0.17735460602010503,0.9394188596491229,2020-01-30-02:35
280,280,0.17676387401042393,0.9398300438596491,2020-01-30-02:35
281,281,0.17617584047011883,0.9399671052631579,2020-01-30-02:35
282,282,0.175594977036286,0.940515350877193,2020-01-30-02:35
283,283,0.17501688255926415,0.9407894736842105,2020-01-30-02:35
284,284,0.17444561021974342,0.9409265350877193,2020-01-30-02:35
285,285,0.17387939840065023,0.9409265350877193,2020-01-30-02:35
286,286,0.17331704286564337,0.9412006578947368,2020-01-30-02:35
287,287,0.17275813146363617,0.9412006578947368,2020-01-30-02:35
288,288,0.17220376630920278,0.9414747807017544,2020-01-30-02:35
289,289,0.17164852581417858,0.9418859649122807,2020-01-30-02:35
290,290,0.1710974297602661,0.9418859649122807,2020-01-30-02:35
291,291,0.17054912190334953,0.9420230263157895,2020-01-30-02:35
292,292,0.17000400284795383,0.9420230263157895,2020-01-30-02:35
293,293,0.1694619756956838,0.9420230263157895,2020-01-30-02:35
294,294,0.16892249620746283,0.9420230263157895,2020-01-30-02:35
295,295,0.16838455552300602,0.9421600877192983,2020-01-30-02:35
296,296,0.16784861392909334,0.942297149122807,2020-01-30-02:35
297,297,0.16731618803603118,0.9428453947368421,2020-01-30-02:35
298,298,0.16678632664588167,0.9428453947368421,2020-01-30-02:35
299,299,0.16626006788104414,0.9429824561403509,2020-01-30-02:35
